일자 ,재난유형,대상지역,송출내용,전송시간
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]2020.12.16.(수) 10:42경 부산진구보건소~사직초등학교 인근 10,700원 카드 결제한 택시기사님은 동래구보건소로 연락 바랍니다.",2020-12-21 17:43
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]2020.12.14.(월) 08:05경 안락동 한전 인근~벡스코 인근 10,000원 현금 수납한 택시기사님은 동래구보건소로 연락 바랍니다.",2020-12-21 17:43
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]2020.12.15.(화) 09:30경 안락동 한전 인근~벡스코 인근 7,000원 현금 수납한 택시기사님은 동래구보건소로 연락 바랍니다.",2020-12-21 17:44
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12.11.(금) 12:40~15:00 CGV 남포(중구 비프광장로 18) 1관 영화 이웃사촌 관람객은 인근 보건소에 상담 바랍니다.(소독완료),2020-12-21 17:45
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.12.(토) 13:41 사하구 새신평에서 신평으로 4,200원 카드 수납한 택시 운전기사는 보건소 상담바랍니다.",2020-12-21 17:45
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]화미주헤어 미남점(아시아드대로 226) 12/5 09:40~19:00,12/7~12/12 09:40~19시 방문자는 인근보건소에서 검사바랍니다(소독완료)",2020-12-21 17:47
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]화미주헤어 미남점(아시아드대로 226) 12.14.(월)~12.18.(금) 09:40~20:00 방문자는 인근 보건소에서 검사 바랍니다.(소독완료),2020-12-21 17:48
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]2020.12.14.(월) 12:15경 벡스코 인근~안락동 한전 인근 6,700원 현금 수납한 택시기사님은 동래구보건소로 연락 바랍니다.",2020-12-21 17:49
2020-12-21,감염병 발생,부산진구,"[부산진구청] 부산진구 코로나19 임시선별검사소 운영(12.21~1.10, 09시~17시). 무증상자도 누구나 무료검사 가능, 서면 놀이마루 운동장.",2020-12-21 18:14
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12/12(토) 8:30~9:00경 대연SK뷰 버스정류소 앞~좋은강안병원 앞까지 현금 수납한 택시기사님은 남구보건소 상담 바랍니다.,2020-12-21 18:59
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12/12(토) 13:00~13:30경 좋은강안병원 앞~대연SK뷰 버스정류소 앞까지 현금 수납한 택시기사님은 남구보건소 상담 바랍니다.,2020-12-21 19:01
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12/14(월) 8:30~9:00경 대연SK뷰 버스정류소 앞~좋은강안병원 앞까지 현금 수납한 택시기사님은 남구보건소 상담 바랍니다.,2020-12-21 19:03
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12/14(월) 13:00~13:30경 좋은강안병원 앞~해운대백병원 앞까지 현금 수납한 택시기사님은 남구보건소 상담 바랍니다.,2020-12-21 19:04
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.12(토) 10:00~10:30경 성곡종합시장 인근~부산지방국세청 별관 인근 9,000원 현금 수납한 택시기사님은 연제구 보건소 상담바랍니다.",2020-12-21 19:06
2020-12-21,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12.12.(토) 17:40~20:47 27번가 그집(연제구 쌍미천로 161번길 27)에서 식사한 분 연제구보건소로 상담바랍니다.(소독완료),2020-12-21 19:33
2020-12-22,감염병 발생,부산진구,"[부산진구청] 부산진구 코로나19 임시선별검사소 운영(12.21~1.10, 09시~17시). 무증상자도 누구나 무료검사 가능, 서면 놀이마루 운동장.",2020-12-22 9:28
2020-12-22,감염병 발생,연제구,"[연제구청]연제구 코로나19 확진자 2명 추가 발생, 모임 행사 자제, 밀폐공간 환기, 마스크 착용 철저, 방역수칙 준수 바랍니다.",2020-12-22 9:42
2020-12-22,감염병 발생,사상구,"[사상구청] 12.22.(화) 코로나19 확진자 1명 발생(확진자 가족). 사회적 거리두기, 모임 행사 자제, 마스크 착용 등 철저한 방역수칙 준수 바랍니다.",2020-12-22 9:53
2020-12-22,감염병 발생,기장군,"[기장군청] 코로나19 확진자 급증. 식당, 카페, PC방 등 관내 모든 사업장은 마스크 착용, 출입명부 작성 등 방역수칙을 준수바랍니다.",2020-12-22 10:00
2020-12-22,감염병 발생,사하구,[사하구청] 12.17.(목) 13:00~16:00 아이센스리그PC방 괴정점(사하로182) 방문자는 인근 보건소 상담바랍니다(소독 완료),2020-12-22 10:47
2020-12-22,감염병 발생,사하구,[사하구청] 12.17.(목)11:30~12:23 남다른감자탕 괴정점 (낙동대로237)에서 식사하신 분은 인근 보건소 상담바랍니다(소독 완료),2020-12-22 10:47
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 12.11(금) 11:10~11:20경 문현삼거리 버스정류장 인근~남구보건소 3,700원정도 현금 수납한 택시기사는 보건소 상담바랍니다.",2020-12-22 11:44
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.11(금) 06:20~06:40경 구 성분도 병원 뒷길~충무동 해안시장 인근 현금 수납한 택시기사는 보건소에 상담바랍니다.,2020-12-22 11:45
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.4(금) 16:11~16:26, 12.15(화) 20:17~20:44 부산(개금)백병원 외부택시기사휴게실 방문자는 보건소에 상담바랍니다.(소독완료)",2020-12-22 11:45
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.17(목) 13:00~16:00 아이센스리그PC방 부산괴정점(사하구 사하로182) 방문자는 인근 보건소에 상담바랍니다.(소독완료),2020-12-22 11:46
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.17(목) 11:30~12:23 남다른감자탕부산괴정점(사하구 낙동대로 237)에서 식사하신 분은 보건소에 상담바랍니다.(소독완료),2020-12-22 11:46
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.16(수)17:55~21시, 12.17(목)16:33~21시 PC쿠치나(부산진구중앙대로902,2층,양정동) 방문자는 보건소 상담바랍니다.(소독완료)",2020-12-22 11:46
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.18(금)9:20~12:10,12.20(일)12:43~13:35 PC쿠치나(부산진구중앙대로902,2층,양정동)방문자는 보건소상담바랍니다.(소독완료)",2020-12-22 11:47
2020-12-22,감염병 발생,북구,[북구청] 12.22(화) 북구 확진자 1명 발생(울산 확진자의 접촉자). 연말연시 각종 모임 행사 자제 및 마스크 착용 등 방역수칙 준수바랍니다.,2020-12-22 13:32
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 12.22(화) 코로나19 신규확진자 21명(수영4,연제2,남1,사하1,동래2,해운대2,사상1,금정2,북1,동2,요양병원3)입니다.",2020-12-22 13:43
2020-12-22,감염병 발생,동래구,"[동래구청] 동래구 코로나19 확진자 2명 발생. 사회적 거리두기, 모임 행사 자제, 마스크 착용 등 철저한 방역수칙 준수 바랍니다",2020-12-22 13:44
2020-12-22,감염병 발생,동구,[동구청] 12. 22.(화) 동구 신규 확진 2명. 자가격리 중 확진으로 특이동선 없음. 연말·연시 사랑하는 가족을 위해 잠시멈춤 참여바랍니다.,2020-12-22 13:51
2020-12-22,감염병 발생,기장군,"[기장군청] 연말연초 행사, 모임, 여행, 외출 자제 및 실내외 마스크 착용 필수 등 방역수칙 준수바랍니다.",2020-12-22 14:00
2020-12-22,감염병 발생,금정구,"[금정구청] 12.22(화) 금정구 코로나19 확진자 2명 발생. 모임 행사 자제, 마스크 착용 등 철저한 생활방역수칙 준수 바랍니다.",2020-12-22 14:33
2020-12-22,감염병 발생,남구,[부산남구청] 코로나19와 독감의 동시 유행 대비를 위한 남구민 무료 독감예방접종이 12/28(월)까지 연장 시행됩니다. 남구보건소 홈페이지 공지사항 참고바랍니다,2020-12-22 14:37
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.9(수) 12:12~13:00 이비가짬뽕 부산미남사직점(동래구 미남로 130) 방문자는 인근 보건소에 상담바랍니다.(소독완료),2020-12-22 14:47
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.12(토) 07:30~09:30 대연탕 여탕(남구 홍곡로 351-15)을 이용하신 분은 인근 보건소에 상담바랍니다.(소독완료),2020-12-22 14:47
2020-12-22,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 12.17(목) 07:15~08:10 할매집(중구 자갈치로23번길 6) 이용자는 인근 보건소에 상담바랍니다.(소독완료),2020-12-22 16:57
2020-12-23,감염병 발생,기장군,"[기장군]코로나19 확진자 급증. 식당, 카페, PC방, 노래연습장, 실내체육시설 등 관내 모든 사업장은 마스크 착용, 출입명부 작성 등 방역수칙을 준수바랍니다.",2020-12-23 10:02
2020-12-23,감염병 발생,북구,"[북구청] 12.23(수) 북구 확진자 2명 발생(동구 확진자와 접촉 1명, 감염원 확인중 1명). 연말연시 각종 모임 행사 자제 및 방역수칙 준수바랍니다.",2020-12-23 10:17
2020-12-23,감염병 발생,연제구,"[연제구청]연제구 코로나19 확진자 5명 추가 발생, 모임 행사 자제, 밀폐공간 환기, 마스크 착용 철저, 방역수칙 준수 바랍니다.",2020-12-23 10:20
2020-12-23,감염병 발생,부산진구,"[부산진구청] 부산진구 코로나19 임시선별검사소 운영(12.21~1.10, 09시~17시). 무증상자도 누구나 무료검사 가능, 서면 놀이마루 운동장.",2020-12-23 10:21
2020-12-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]12. 16.(수)~12. 19.(토) 아랑돈까스(동래구 안남로 59) 방문자는 인근 보건소에서 검사 받으시기 바랍니다.(소독완료),2020-12-23 12:05
2020-12-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.15.(화), 12.17.(목) 연제구 월드컵대로 119번길 7, 2층 사무실에 방문하신 분은 연제구 보건소로 상담바랍니다.",2020-12-23 12:07
2020-12-23,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]12.23(수) 코로나19 신규확진자 50명(남6,동래3,금정1,수영6,사하1,영도1,연제5,해운대1,부산진2,북1,타지역4,요양병원19)입니다.",2020-12-23 13:30
